datetime,open,high,low,close,volume,turnover
2022-10-25,5747.0,5847.26,5643.95,5774.25,4216662,24348054450.32
2022-10-26,5860.9,5923.04,5832.63,5834.6,1210809,7064587048.33
2022-10-27,5925.58,6003.49,5837.11,5870.31,4411097,25894515360.34
2022-10-28,6010.25,6088.41,5944.59,5991.56,4590824,27506180450.03
2022-10-31,6262.22,6336.24,6167.32,6197.12,3910086,24231285963.51
2022-11-01,6336.89,6418.2,6294.9,6329.04,1117769,7074409392.68
2022-11-02,6108.97,6127.15,6036.18,6102.35,4897059,29883586327.34
2022-11-03,5905.56,5971.09,5878.37,5952.29,3314222,19727202092.3
2022-11-04,5881.71,5941.45,5801.03,5883.86,2544247,14969987465.26
2022-11-07,5915.06,6063.21,5845.58,5892.81,4338047,25563295169.32
2022-11-08,5988.84,6073.29,5951.07,5959.71,3023553,18019511445.41
2022-11-09,5888.96,6027.05,5801.85,5879.17,2104315,12371624147.88
2022-11-10,5895.78,5928.6,5886.86,5907.01,2880164,17013155069.77
2022-11-11,5803.24,5837.49,5790.77,5823.68,1110957,6469852585.22
2022-11-14,5717.76,5789.15,5702.67,5758.27,3877668,22328671435.21
2022-11-15,5593.11,5662.66,5552.8,5602.03,1281411,7178506225.61
2022-11-16,5488.04,5521.78,5397.29,5504.2,3962102,21808182019.74
2022-11-17,5349.52,5372.72,5329.78,5360.9,3928339,21059434440.51
2022-11-18,5277.61,5290.6,5230.29,5261.63,1051272,5531404498.49
2022-11-21,5377.79,5387.22,5287.88,5377.77,4440235,23878559446.29
2022-11-22,5327.5,5409.15,5270.67,5281.03,4183122,22091209928.92
2022-11-23,5563.61,5612.96,5502.75,5564.35,1933296,10757533903.44
2022-11-24,5649.53,5682.07,5461.7,5624.81,1375233,7735428914.94
2022-11-25,5654.22,5700.85,5617.17,5651.23,3870967,21875730725.6
2022-11-28,5511.22,5604.34,5406.06,5559.87,4502646,25034113724.21
2022-11-29,5656.19,5730.45,5611.7,5643.3,1225687,6916919014.11
2022-11-30,5527.6,5602.55,5467.15,5583.97,3071088,17148872508.12
2022-12-01,5640.82,5743.05,5476.62,5603.18,4444883,24905492750.63
2022-12-02,5875.68,5930.22,5832.39,5895.68,4324714,25497123779.91
2022-12-05,5897.01,5951.38,5862.71,5890.25,3573011,21045919154.75
2022-12-06,6031.07,6084.86,5874.96,6031.53,3122891,18835804029.65
2022-12-07,5954.0,5986.7,5861.47,5952.73,4074795,24256174044.43
2022-12-08,5984.41,6000.13,5934.49,5954.52,1305063,7771026347.19
2022-12-09,6194.59,6268.15,6160.16,6171.36,4439187,27395829743.74
2022-12-12,6137.21,6254.29,6095.72,6100.15,1353791,8258326137.6
2022-12-13,6329.27,6353.85,6248.31,6327.37,1349317,8537631624.02
2022-12-14,6380.46,6508.6,6379.74,6423.26,4148817,26648948265.65
2022-12-15,6389.47,6424.59,6252.81,6357.43,4347526,27639092839.97
2022-12-16,6492.71,6629.86,6354.18,6444.2,3186394,20533751718.67
2022-12-19,6621.19,6693.81,6524.26,6575.99,3619972,23804893108.47
2022-12-20,6646.28,6685.3,6524.11,6664.34,3395406,22628155214.05
2022-12-21,6447.76,6508.72,6340.27,6461.72,3548600,22930054091.85
2022-12-22,6378.08,6449.31,6362.33,6374.21,4916247,31337186141.1
2022-12-23,6321.13,6417.79,6264.36,6349.03,3094885,19649513232.95
2022-12-26,6311.8,6453.14,6299.6,6345.93,1396456,8861806413.29
2022-12-27,6449.7,6484.75,6386.35,6431.05,4271593,27470814031.83
2022-12-28,6459.43,6485.99,6388.23,6460.33,1028885,6646940549.31
2022-12-29,6300.07,6356.09,6241.74,6294.26,2118844,13336552355.09
2022-12-30,6366.93,6438.0,6252.68,6348.41,4894142,31070040895.68
2023-01-02,6414.78,6527.8,6370.6,6432.29,3032355,19504979786.78
2023-01-03,6497.15,6546.75,6461.53,6510.73,1988167,12944427792.88
2023-01-04,6639.5,6746.58,6562.14,6657.98,4995377,33259114779.72
2023-01-05,6776.42,6806.48,6660.35,6775.68,2385777,16165265379.66
2023-01-06,6792.84,6899.51,6740.84,6844.68,1794300,12281413750.33
2023-01-09,6859.41,7001.94,6820.01,6841.92,3637174,24885260477.63
2023-01-10,6601.69,6632.67,6523.7,6621.48,2515412,16655751585.28
2023-01-11,6644.91,6844.82,6619.85,6685.0,2209725,14772003194.77
2023-01-12,6668.07,6896.57,6621.29,6719.45,4277555,28742812705.92
2023-01-13,6789.5,6822.65,6719.84,6762.67,3672922,24838743485.05
2023-01-16,6620.42,6655.87,6585.89,6596.74,2859608,18864101492.17
2023-01-17,6459.36,6536.79,6445.63,6460.71,3961937,25596932072.05
2023-01-18,6595.82,6658.88,6529.82,6603.25,3120700,20606776571.09
2023-01-19,6615.32,6737.83,6552.88,6604.63,1444503,9540413598.9
2023-01-20,6731.16,6749.45,6667.54,6701.26,1434352,9611965494.0
2023-01-23,6664.39,6730.59,6596.67,6711.76,3879271,26036722363.81
2023-01-24,6762.79,6766.8,6645.67,6722.46,2254329,15154642344.26
2023-01-25,6889.87,6945.64,6789.75,6855.34,3820928,26193747554.88
2023-01-26,6785.59,6849.91,6701.73,6791.44,2731765,18552614616.49
2023-01-27,6817.22,6869.74,6727.5,6811.29,3087001,21026447106.81
2023-01-30,6722.87,6757.61,6698.58,6755.12,2164395,14620755819.57
2023-01-31,6710.68,6717.68,6676.81,6703.18,3894805,26107568244.82
2023-02-01,6704.0,6725.58,6650.15,6668.43,1368893,9128369488.99
2023-02-02,6701.68,6738.33,6606.07,6704.73,1992652,13360185313.84
2023-02-03,6672.16,6690.79,6584.02,6647.23,1521393,10113053725.91
2023-02-06,6831.69,6837.37,6738.18,6820.83,4475206,30524602711.8
2023-02-07,6731.21,6807.1,6644.3,6705.61,3541396,23747212960.7
2023-02-08,6667.99,6769.86,6632.04,6687.25,3072171,20544380861.88
2023-02-09,6620.33,6642.63,6596.29,6635.13,3136300,20809749264.66
2023-02-10,6765.19,6913.69,6752.16,6833.78,4983820,34058329025.2
2023-02-13,6857.52,6892.31,6829.58,6867.48,3153268,21654998424.03
2023-02-14,7067.69,7174.57,6952.97,7016.07,2235296,15682990543.6
2023-02-15,6817.35,6875.92,6800.58,6814.63,2994039,20403265000.97
2023-02-16,6883.91,6899.87,6766.89,6857.84,4491180,30799796546.89
2023-02-17,6948.34,7085.96,6940.45,6986.72,1606752,11225922099.02
2023-02-20,7012.96,7052.3,6917.4,7005.2,4492964,31474120315.63
2023-02-21,7184.74,7243.02,7149.92,7161.49,3314546,23737072416.0
2023-02-22,7072.39,7165.92,6951.5,7094.56,4149409,29438213276.59
2023-02-23,7290.88,7400.68,7276.27,7301.62,2806242,20490124315.84
2023-02-24,7653.5,7811.23,7600.97,7644.64,3367713,25744952025.17
2023-02-27,7574.47,7704.55,7492.35,7596.81,1783566,13549409882.22
2023-02-28,7616.48,7648.9,7520.97,7536.72,4841651,36490156586.58
2023-03-01,7753.91,7910.06,7718.64,7763.33,3443631,26734041595.38
2023-03-02,7974.67,8160.35,7911.11,8016.35,1253017,10044619632.88
2023-03-03,8007.41,8087.48,7805.75,7940.54,3470856,27560454397.06
2023-03-06,7854.91,8002.73,7812.69,7881.75,2650224,20888391391.49
2023-03-07,7887.19,7987.51,7836.51,7845.21,3217127,25239031342.12
2023-03-08,7627.27,7653.58,7477.59,7642.1,2675190,20444079107.55
2023-03-09,7518.96,7555.31,7408.86,7509.34,1465806,11007231272.43
2023-03-10,7379.62,7430.79,7359.47,7366.04,1102877,8123833600.96
2023-03-13,7274.39,7281.29,7222.92,7260.29,3812920,27682909742.24
2023-03-14,7271.36,7316.82,7234.97,7262.52,1040633,7557612877.35
2023-03-15,7311.94,7404.26,7167.8,7303.8,3821105,27908576676.19
2023-03-16,7541.83,7575.21,7462.49,7537.59,4465260,33657308067.37
2023-03-17,7383.63,7412.85,7310.8,7394.63,4965292,36716476756.45
2023-03-20,7520.73,7562.4,7470.25,7547.59,1997057,15072976289.58
2023-03-21,7472.84,7527.44,7465.45,7522.84,3950501,29718986959.62
2023-03-22,7559.62,7660.75,7450.42,7522.92,1286100,9675228302.98
2023-03-23,7642.6,7681.51,7567.38,7631.98,2285844,17445506282.36
2023-03-24,7446.39,7518.68,7436.52,7468.24,1122026,8379555091.72
2023-03-27,7526.8,7603.37,7398.23,7532.82,3305289,24898156582.92
2023-03-28,7665.21,7733.91,7563.83,7565.43,1144454,8658289825.64
2023-03-29,7689.47,7809.86,7417.5,7647.51,2606325,19931897460.2
2023-03-30,7721.37,7745.46,7659.87,7699.39,3443028,26509202553.61
2023-03-31,8018.6,8134.05,7964.41,8085.17,4204288,33992390579.74
2023-04-03,7927.35,8088.64,7900.63,7990.13,3858210,30827607873.5
2023-04-04,7932.82,8159.27,7845.46,7913.27,1227436,9713029522.29
2023-04-05,7778.52,7828.97,7693.67,7822.56,2595350,20302279296.72
2023-04-06,7686.91,7793.69,7599.45,7743.48,1928252,14931374649.45
2023-04-07,7629.89,7655.99,7587.29,7652.51,3253840,24900038062.01
2023-04-10,7843.35,7877.17,7756.26,7842.14,2080132,16312686631.04
2023-04-11,8106.25,8267.43,7888.68,8072.78,2596963,20964706127.88
2023-04-12,7968.03,8012.53,7925.65,7988.7,1148178,9172450450.5
2023-04-13,7853.25,7987.23,7746.79,7863.7,3867543,30413200440.09
2023-04-14,7952.75,8119.75,7898.04,7945.71,2769107,22002509486.15
2023-04-17,7909.09,7969.16,7809.17,7865.9,3562688,28023731314.0
2023-04-18,7951.16,8006.18,7913.42,7973.33,1719701,13711748477.72
2023-04-19,7994.85,8053.17,7990.25,8013.67,4808282,38531964250.45
2023-04-20,7816.55,7918.44,7750.74,7778.75,4827271,37550114860.98
2023-04-21,8048.32,8179.63,7977.35,8027.28,1414627,11355603796.37
2023-04-24,8319.81,8397.52,8236.81,8323.63,4570157,38040273846.55
2023-04-25,8218.13,8251.12,8138.36,8229.94,3347601,27550543088.52
2023-04-26,8143.68,8276.23,7989.97,8174.35,4021034,32869343634.07
2023-04-27,8204.72,8273.99,8142.19,8229.26,2676079,22022151786.96
2023-04-28,8287.06,8335.97,8174.47,8292.54,4373195,36264879679.22
2023-05-01,8364.65,8416.68,8350.65,8410.05,4761509,40044524982.32
2023-05-02,8760.3,8900.03,8745.88,8756.58,2717355,23794730023.06
2023-05-03,8800.58,8902.62,8649.35,8734.35,4775739,41712952874.03
2023-05-04,8600.21,8809.57,8599.86,8603.63,1684076,14489162489.37
2023-05-05,8364.45,8443.92,8307.3,8374.89,4443243,37211662903.89
2023-05-08,8300.45,8347.79,8118.7,8260.83,2399298,19820202104.16
2023-05-09,8232.77,8363.33,8107.04,8263.62,4675511,38636653423.04
2023-05-10,8525.95,8648.51,8457.8,8568.48,3387848,29028694634.44
2023-05-11,8528.05,8577.97,8383.06,8488.34,2255959,19149351033.4
2023-05-12,8473.65,8714.49,8381.82,8534.82,2129250,18172769517.92
2023-05-15,8498.52,8544.34,8350.16,8540.55,2649959,22632116310.45
2023-05-16,8761.86,8794.29,8703.34,8752.08,4721040,41318941779.24
2023-05-17,9172.78,9361.56,9088.75,9203.16,1077994,9920946171.45
2023-05-18,9107.13,9213.33,9003.28,9114.65,1481632,13504549817.59
2023-05-19,9147.42,9267.22,8857.01,9034.54,2081516,18805536207.0
2023-05-22,9314.93,9328.66,9215.24,9232.24,3544755,32726040091.34
2023-05-23,9307.44,9428.64,9304.9,9367.38,2875530,26936191300.23
2023-05-24,9634.8,9766.55,9591.47,9722.73,4684815,45549176569.18
2023-05-25,9853.55,9961.9,9835.36,9846.0,1048784,10326324178.21
2023-05-26,9724.73,9801.21,9634.67,9785.09,1181413,11560234041.34
2023-05-29,9836.25,9969.08,9769.34,9910.47,3940504,39052241149.7
2023-05-30,10113.18,10147.31,9951.91,10140.13,4904800,49735331726.61
2023-05-31,10316.53,10493.95,10059.41,10316.67,1846822,19053054294.32
2023-06-01,10431.53,10548.09,10322.77,10431.65,2588858,27006073207.49
2023-06-02,10616.48,10770.68,10547.89,10664.63,2153248,22963593620.2
2023-06-05,10935.16,11032.87,10586.84,10924.7,4950476,54082449899.24
2023-06-06,11155.33,11346.56,11146.33,11237.61,1609654,18088671896.88
2023-06-07,11334.84,11415.4,11247.43,11394.65,2347421,26748044524.23
2023-06-08,11442.17,11511.68,11321.99,11367.96,2212980,25157070855.22
2023-06-09,11395.33,11524.96,11342.6,11412.69,4792018,54689796294.04
2023-06-12,11521.31,11805.1,11412.21,11699.49,2872508,33606875031.27
2023-06-13,11506.31,11663.0,11338.47,11520.03,2519644,29026383654.04
2023-06-14,11605.95,11741.96,11496.53,11616.5,2894420,33623019097.16
2023-06-15,11436.39,11658.15,11350.35,11536.73,3384318,39043957506.61
2023-06-16,11575.63,11616.41,11454.17,11554.9,1260710,14567374864.33
2023-06-19,11906.95,12003.17,11700.16,11861.9,2453953,29108545170.05
2023-06-20,11944.09,12008.7,11814.67,11919.1,2543103,30311493609.47
2023-06-21,11958.15,11987.32,11765.35,11942.09,3538910,42261969782.86
2023-06-22,11618.23,11790.84,11497.29,11629.24,4883509,56791489980.69
2023-06-23,11802.59,11877.65,11679.96,11814.43,3242516,38308493759.29
2023-06-26,12010.54,12161.32,11865.47,11978.77,3427115,41052621716.74
2023-06-27,12498.6,12567.78,12409.86,12509.01,1855695,23212909526.02
2023-06-28,12463.07,12587.88,12411.59,12444.52,1889694,23516335110.59
2023-06-29,12580.34,12582.6,12510.56,12511.51,3125629,39106335708.79
2023-06-30,12695.23,12844.2,12552.12,12586.42,1718730,21632664425.24
2023-07-03,12948.37,13258.6,12793.59,12996.1,2515719,32694536406.7
2023-07-04,13064.53,13092.29,12831.25,12984.33,3569464,46347087708.34
2023-07-05,13234.09,13343.15,12924.91,13069.77,4822069,63023330045.96
2023-07-06,13295.02,13360.83,13175.85,13241.74,3812789,50487962718.69
2023-07-07,13342.61,13359.52,13175.96,13304.4,1234085,16418764034.0
2023-07-10,13181.35,13211.55,13103.15,13198.92,1686093,22254600944.56
2023-07-11,13259.22,13328.46,13165.57,13263.35,4337031,57523564900.11
2023-07-12,13527.51,13675.75,13370.2,13561.41,4452550,60382871909.93
2023-07-13,13222.14,13426.94,13077.17,13296.55,2932360,38990286006.52
2023-07-14,13418.25,13572.08,13283.05,13345.21,1779957,23753904089.33
2023-07-17,13236.35,13454.21,13028.25,13171.69,3057017,40266087328.65
2023-07-18,13452.51,13613.86,13383.36,13499.68,3361547,45379807925.12
2023-07-19,13099.76,13371.95,13086.91,13101.93,3633664,47608006684.38
2023-07-20,12982.9,13008.8,12958.07,12968.57,1946803,25247254008.68
2023-07-21,13122.28,13212.86,13007.33,13079.38,1976684,25853797440.49
2023-07-24,13415.39,13558.78,13337.86,13501.98,3660891,49429273779.44
2023-07-25,13452.29,13584.19,13342.01,13497.73,3342094,45110668773.55
2023-07-26,13417.69,13481.0,13243.37,13361.35,4913482,65650728222.17
2023-07-27,13875.65,14054.47,13644.58,13877.4,4508272,62563103462.81
2023-07-28,13469.72,13582.53,13433.95,13489.39,4353030,58719702418.44
2023-07-31,12925.63,13119.46,12782.58,12909.66,2623372,33866852760.45
2023-08-01,13074.29,13195.61,12959.18,13036.18,1103535,14385884306.17
2023-08-02,12884.1,13050.9,12815.34,12918.32,3427474,44277212289.35
2023-08-03,12837.91,12891.5,12623.81,12667.39,2879573,36476668161.95
2023-08-04,12967.94,13012.52,12838.81,12859.52,4631171,59554616648.18
2023-08-07,13013.81,13189.06,12771.94,12935.08,1714261,22174100602.21
2023-08-08,12756.21,12890.22,12702.27,12802.09,2545288,32584994724.91
2023-08-09,12313.87,12718.05,12205.61,12487.08,4463681,55738325255.0
2023-08-10,12786.79,12940.22,12578.72,12717.45,4024851,51185850234.74
2023-08-11,12946.76,13063.62,12800.8,12895.55,3798714,48986497615.32
2023-08-14,12868.77,12981.58,12734.91,12882.86,2138422,27549001327.14
2023-08-15,13501.6,13519.86,13267.69,13371.55,3957817,52922136311.88
2023-08-16,13107.4,13122.44,12982.64,13098.74,4772515,62513956235.38
2023-08-17,12766.32,12813.87,12634.37,12712.19,4318812,54901577231.73
2023-08-18,12636.41,12742.47,12439.46,12548.99,4340444,54468201740.66
2023-08-21,12489.47,12696.59,12358.15,12550.1,4060465,50959245474.2
2023-08-22,12641.3,12679.84,12535.46,12623.73,4866610,61434769192.92
2023-08-23,12498.95,12596.52,12475.27,12575.45,2280101,28673290314.04
2023-08-24,12726.76,12799.38,12568.5,12676.57,3597979,45610025397.38
2023-08-25,12295.9,12397.98,12279.53,12371.94,3104417,38407661044.54
2023-08-28,12716.42,12782.28,12652.0,12741.56,3343453,42600791568.86
2023-08-29,12679.29,12816.71,12594.8,12733.36,3707929,47214403199.78
2023-08-30,12981.81,13059.5,12829.02,13030.63,3245772,42294467875.56
2023-08-31,13252.53,13306.11,13013.17,13132.98,4928094,64720577106.04
2023-09-01,13314.21,13332.41,13103.19,13266.09,3465849,45978254766.37
2023-09-04,13429.74,13451.86,13345.91,13430.52,2445687,32846860031.4
2023-09-05,13533.04,13710.69,13450.0,13564.21,1910789,25918352041.25
2023-09-06,13765.63,13998.7,13656.46,13752.14,1960002,26954220724.6
2023-09-07,14226.53,14241.95,13937.19,14131.47,3955961,55903525817.36
2023-09-08,14178.77,14339.93,14060.19,14201.14,1259425,17885270067.45
2023-09-11,14337.99,14453.29,14288.5,14416.71,3444913,49664324878.85
2023-09-12,14440.5,14588.89,14335.26,14405.26,4809821,69286706013.03
2023-09-13,14741.59,14837.9,14702.44,14834.57,3759374,55768685793.04
2023-09-14,14724.64,14747.31,14572.69,14648.72,4102746,60099985223.35
2023-09-15,15278.05,15711.56,15188.48,15191.0,2265832,34420254238.23
2023-09-18,15185.95,15369.49,15122.19,15193.99,1676935,25479334216.7
2023-09-19,14821.67,15016.71,14729.03,14774.4,3095637,45736181409.43
2023-09-20,14916.05,15013.49,14818.09,14827.03,1665329,24691880384.23
2023-09-21,14644.99,14923.48,14484.02,14639.9,4179888,61193125555.42
2023-09-22,14888.11,15019.02,14669.73,14900.67,3684688,54904336761.24
2023-09-25,14602.09,14754.85,14565.78,14721.08,1496389,22028468897.26
2023-09-26,14650.2,14759.41,14601.14,14604.44,2576845,37633376885.42
2023-09-27,13991.52,14084.65,13879.64,14067.13,4795596,67460273640.05
2023-09-28,13936.66,14138.16,13912.8,13953.94,3739894,52186272784.66
2023-09-29,13253.86,13354.09,13158.64,13291.44,2979442,39601088753.41
2023-10-02,12873.53,12925.37,12863.12,12883.69,3891194,50132933589.12
2023-10-03,13011.68,13217.88,12891.5,13092.51,1070246,14012208249.34
2023-10-04,13324.87,13387.27,13308.68,13311.37,2037886,27127046699.54
2023-10-05,13379.1,13463.67,13319.03,13437.95,3784975,50862289414.37
2023-10-06,13192.07,13310.48,13042.41,13191.5,1717997,22662958143.71
2023-10-09,13218.35,13352.73,13165.22,13192.1,1520112,20053475946.76
2023-10-10,13247.07,13258.03,13172.25,13204.35,3646785,48153410321.47
2023-10-11,12893.98,13049.01,12853.82,12911.64,3518929,45435148728.29
2023-10-12,13253.83,13483.9,13170.91,13312.78,2667832,35516259562.86
2023-10-13,13564.02,13718.43,13395.63,13559.7,3787833,51361860372.72
2023-10-16,13587.81,13670.47,13433.26,13513.33,2854165,38569275251.26
2023-10-17,13400.32,13680.84,13369.56,13534.11,2449915,33157419791.51
2023-10-18,13600.81,13609.17,13563.61,13604.05,3689762,50195706405.3
2023-10-19,13070.12,13142.56,13012.52,13062.14,4637588,60576808410.49
2023-10-20,13002.0,13021.15,12589.78,13010.63,4969061,64650591959.86
2023-10-23,12793.96,12892.84,12701.42,12846.18,1861864,23917831389.69
2023-10-24,12643.44,12694.87,12480.47,12601.68,3196274,40278427838.58
2023-10-25,12520.96,12599.83,12426.76,12543.44,3073890,38557144747.7
2023-10-26,13019.63,13122.6,13002.54,13006.96,4677973,60846224144.07
2023-10-27,13205.77,13324.73,13104.07,13186.68,2607895,34389473904.08
2023-10-30,13075.44,13336.8,12784.62,13049.23,3602481,47009590441.84
2023-10-31,13153.38,13349.17,13138.32,13211.71,4189550,55351123608.62
2023-11-01,13606.97,13733.31,13578.04,13594.68,2268182,30835209041.89
2023-11-02,13877.05,13989.73,13695.54,13859.68,2254179,31242192653.06
2023-11-03,13849.09,13928.08,13781.4,13890.07,4095759,56890361794.43
2023-11-06,13770.35,13823.25,13587.76,13724.24,4367439,59939763225.58
2023-11-07,13946.99,14087.68,13911.74,13929.61,1611868,22452695498.29
2023-11-08,14024.76,14090.47,13833.93,14053.16,3646416,51243679785.03
2023-11-09,14320.72,14637.81,14260.56,14318.82,2411257,34526360914.73
2023-11-10,14346.64,14628.64,14343.17,14515.04,1957004,28405990437.42
2023-11-13,14923.43,15008.2,14674.75,14834.24,4201824,62330868012.96
2023-11-14,14665.37,14861.68,14650.51,14690.28,3177040,46671602864.17
2023-11-15,14934.12,15187.85,14576.97,15092.03,4437464,66970324907.11
2023-11-16,15146.62,15227.41,15129.26,15166.76,4824857,73177458950.14
2023-11-17,15832.32,15864.1,15612.82,15811.43,3142064,49680521110.17
2023-11-20,15605.25,15630.58,15269.81,15609.3,1487947,23225810082.88
2023-11-21,16315.06,16483.98,15971.17,16166.85,3727850,60267599910.11
2023-11-22,16133.65,16362.03,16091.26,16247.01,4139987,67262414008.99
2023-11-23,15923.5,16105.09,15894.54,16051.59,3757436,60312807188.41
2023-11-24,15907.08,16167.42,15747.8,15912.29,4769541,75894342974.72
2023-11-27,15750.17,15851.22,15625.96,15826.26,3990316,63151770467.78
2023-11-28,15947.98,16042.62,15893.5,15976.34,1117369,17851470892.61
2023-11-29,16229.45,16441.54,16111.09,16159.38,3350876,54148077843.8
2023-11-30,15977.47,16019.52,15842.35,15990.13,3867695,61844932020.68
2023-12-01,15997.2,16033.6,15837.82,15998.33,2650522,42403920037.12
2023-12-04,16756.58,16789.9,16414.58,16699.78,2074969,34651528070.59
2023-12-05,17322.22,17850.16,17220.18,17293.47,2713043,46917935128.76
2023-12-06,17480.41,17785.89,17423.68,17461.68,3471146,60612031069.38
2023-12-07,17477.87,17501.25,17217.48,17492.41,2126998,37206323204.47
2023-12-08,17570.94,17737.42,17363.49,17551.9,2167900,38050755670.87
2023-12-11,17838.07,17981.91,17771.35,17784.82,2936513,52225343751.99
2023-12-12,17570.43,17801.56,17324.2,17438.8,4571770,79726170727.42
2023-12-13,17395.79,17422.99,17122.72,17366.47,2451511,42574090858.58
2023-12-14,16831.29,16911.83,16717.06,16804.29,3338626,56103231563.04
2023-12-15,16872.4,17102.9,16712.31,16955.27,2348818,39824831890.29
2023-12-18,17184.58,17552.67,17090.25,17191.69,1649179,28352170745.07
2023-12-19,17070.41,17509.72,16990.41,17042.74,2036658,34710240547.74
2023-12-20,17766.19,17918.8,17529.6,17596.29,1183024,20816830577.08
2023-12-21,17021.92,17711.19,16790.4,17182.51,1305218,22426915351.54
2023-12-22,16711.86,16876.4,16493.15,16696.46,4935132,82399211002.13
2023-12-25,16710.97,16841.02,16671.17,16788.1,2676443,44932400179.34
2023-12-26,17036.87,17258.53,16999.03,17156.47,4091287,70192029442.8
2023-12-27,17718.18,17927.84,17474.74,17751.43,3229537,57328894244.3
2023-12-28,17522.15,17671.29,17500.94,17606.26,2252038,39649972477.75
2023-12-29,18048.4,18183.69,17972.38,18003.7,4612117,83035169228.9
2024-01-01,18085.85,18224.99,18002.37,18007.84,1531661,27581902321.85
2024-01-02,18035.0,18137.7,17941.39,17963.67,2811049,50496763347.03
2024-01-03,18329.71,18453.51,18244.4,18299.11,3849095,70435019075.13
2024-01-04,18508.91,18811.6,18240.43,18556.15,1185784,22003584969.89
2024-01-05,17935.18,18210.62,17708.39,17989.67,2619814,47129589604.49
2024-01-08,18503.45,18588.56,18351.07,18538.91,2194737,40688030079.46
2024-01-09,19073.8,19498.01,19035.35,19069.16,1799595,34316757667.32
2024-01-10,18849.42,18929.09,18636.22,18849.65,2595283,48920165904.84
2024-01-11,18976.79,19208.96,18627.88,19017.71,4400598,83689300150.08
2024-01-12,19094.45,19544.48,19036.16,19224.63,1390447,26730836039.53
2024-01-15,19228.39,19403.44,19205.15,19344.09,2166374,41906526651.53
2024-01-16,19067.34,19246.69,18875.28,19150.53,3160231,60520091786.31
2024-01-17,18887.61,19083.86,18873.93,18912.44,1660501,31404124768.98
2024-01-18,19018.77,19019.37,18688.95,18921.69,2183493,41315369329.45
2024-01-19,19356.24,19499.57,19086.68,19384.41,3740936,72515830021.8
2024-01-22,19740.4,19853.32,19224.08,19614.54,3488009,68415691464.0
2024-01-23,19659.11,19863.58,19344.59,19488.77,4895918,95415399180.1
2024-01-24,19676.86,19836.54,19445.21,19809.04,1639724,32481364296.96
2024-01-25,18843.27,18912.12,18528.8,18700.31,2947175,55113099667.89
2024-01-26,19212.79,19376.59,19134.7,19148.66,1905352,36484938599.92
2024-01-29,18472.06,18692.08,18449.27,18501.55,4911251,90865733346.09
2024-01-30,18414.34,18612.66,18195.48,18385.93,1762557,32406254195.99
2024-01-31,18012.55,18086.72,17806.59,17992.6,2168391,39014981114.29
2024-02-01,17484.28,17553.05,17453.92,17544.69,3278701,57523805855.58
2024-02-02,17878.96,18344.39,17615.77,17969.57,3387807,60877420595.88
2024-02-05,17697.04,18013.16,17641.25,17819.45,4509934,80364532387.66
2024-02-06,18119.08,18141.67,17761.29,17960.76,1547952,27802389962.85
2024-02-07,17845.86,18063.32,17553.94,17961.86,2112916,37951908423.58
2024-02-08,18173.88,18275.92,17982.55,18151.2,3368787,61147513247.19
2024-02-09,18322.68,18445.21,18156.36,18197.24,4015624,73073255278.61
2024-02-12,17738.31,17849.09,17621.7,17748.49,2962160,52573880239.04
2024-02-13,18115.45,18130.37,18071.29,18119.89,3822307,69259773361.21
2024-02-14,17812.65,17969.0,17686.74,17959.07,3068535,55108038699.16
2024-02-15,17463.35,17524.34,17378.06,17417.94,4244811,73935842157.82
2024-02-16,17349.55,17570.63,17104.97,17286.22,4076803,70472494438.67
2024-02-19,17865.82,17901.33,17791.06,17822.35,1296412,23105109268.71
2024-02-20,18148.41,18200.1,18042.46,18143.23,4740214,86002802402.89
2024-02-21,18036.83,18088.71,17765.97,18034.86,2007705,36208682040.92
2024-02-22,17738.26,18293.02,17710.71,17926.92,2916195,52278395313.37
2024-02-23,17865.02,18253.22,17705.01,17829.53,1336497,23829111607.19
2024-02-26,18418.18,18782.59,18415.61,18587.91,1535827,28547809405.73
2024-02-27,18630.17,18786.93,18492.54,18748.48,2324054,43572485736.74
2024-02-28,18997.67,19099.96,18793.01,18928.48,3135896,59357755830.18
2024-02-29,19568.95,19724.0,19280.55,19337.45,2956678,57174601445.73
2024-03-01,19538.27,19940.22,19279.19,19449.13,3145265,61172683567.67
2024-03-04,19461.05,19827.96,19188.09,19367.82,4032115,78093282429.48
2024-03-05,19391.09,19598.78,18910.52,19311.13,1744854,33695105318.99
2024-03-06,19300.66,19325.05,19144.35,19302.79,4987007,96263142682.02
2024-03-07,19286.33,19362.92,19223.5,19307.72,1577701,30461811822.26
2024-03-08,19680.61,20009.64,19467.14,19608.01,1252515,24559322623.13
2024-03-11,19634.38,19731.27,19574.46,19647.99,4928648,96838006416.3
2024-03-12,20059.99,20200.23,19887.21,19955.53,3209375,64044785272.84
2024-03-13,19957.53,20002.77,19882.16,19943.27,2863082,57099224834.86
2024-03-14,19994.9,20073.5,19820.39,19994.58,4481591,89607533114.59
2024-03-15,19102.24,19257.72,18985.81,19215.51,4204181,80785488887.11
2024-03-18,19434.56,19762.57,19269.44,19586.88,3473592,68036833981.18
2024-03-19,19894.58,19911.57,19398.22,19742.2,3079368,60793501066.95
2024-03-20,20363.05,20572.91,19953.83,20156.0,2926663,58989822976.44
